# source	meet_id	div_id	n	c_pct	iqr_pct	z	fan	fan_ratio	already
tfrrs	19454	4	343	-10.77	5.04	-4.1	-	1.08	
tfrrs	12412	4	143	-10.92	6.84	-4.1	-	1.47	
tfrrs	10715	4	18	-11.13	3.57	-4.1	-	0.77	
anet	51843	220744	58	-10.98	5.05	-4.1	-	1.08	
tfrrs	4607	0	15	-11.74	5.25	-4.1	-	1.12	
anet	49145	209622	12	+12.60	3.13	+4.1	-	0.67	
anet	210546	842192	52	+13.02	8.58	+4.1	FAN	1.84	
tfrrs	24784	8	96	-10.85	4.45	-4.1	-	0.95	
anet	157105	680353	30	-11.56	6.70	-4.1	-	1.43	
anet	184057	752274	40	-11.27	6.18	-4.1	-	1.32	
anet	133466	581219	81	-11.32	9.26	-4.1	FAN	1.98	
anet	3539	17152	27	+12.20	2.67	+4.1	-	0.57	
anet	124800	502235	192	-10.83	5.95	-4.1	-	1.27	
anet	31784	151713	52	+13.21	9.42	+4.1	FAN	2.02	
anet	155271	647664	128	+12.14	4.89	+4.1	-	1.05	
anet	95813	380567	75	-10.90	4.88	-4.1	-	1.05	
anet	48832	208302	19	+13.78	6.99	+4.1	-	1.50	
anet	12920	76519	17	+16.80	11.36	+4.1	FAN	2.43	
anet	110102	435872	93	+12.86	10.58	+4.1	FAN	2.27	
anet	56604	241919	185	-10.81	5.43	-4.1	-	1.16	
anet	214318	857684	18	+14.85	8.76	+4.1	FAN	1.88	
anet	193346	779483	29	-11.26	5.25	-4.1	-	1.13	
anet	259648	1030982	43	-11.23	6.26	-4.1	-	1.34	
anet	147521	621366	41	-11.54	7.79	-4.1	-	1.67	
anet	270957	1079259	14	-11.25	3.62	-4.1	-	0.78	
anet	149706	621428	19	-12.64	8.34	-4.1	-	1.79	
anet	184319	750663	14	-11.86	5.41	-4.1	-	1.16	
tfrrs	6485	1	26	-12.22	8.54	-4.1	FAN	1.83	OVERRIDE
anet	32004	205207	93	+13.04	11.69	+4.1	FAN	2.50	
anet	113044	448857	16	-12.92	8.25	-4.1	-	1.77	
anet	59558	254985	39	+12.27	3.82	+4.1	-	0.82	
anet	20766	119967	98	-11.05	7.56	-4.1	-	1.62	
anet	14522	65534	62	-10.95	5.08	-4.1	-	1.09	
anet	151187	626778	38	-11.49	7.29	-4.1	-	1.56	
tfrrs	13509	3	27	-11.28	5.23	-4.1	-	1.12	
anet	31438	136485	37	-11.75	8.35	-4.1	-	1.79	
tfrrs	26215	1	66	-10.82	3.59	-4.1	-	0.77	
anet	31784	151710	55	-12.10	11.88	-4.1	FAN	2.55	
anet	213434	860843	17	-11.46	4.79	-4.1	-	1.03	
anet	87355	346653	27	+12.49	4.32	+4.1	-	0.93	
anet	264304	1048441	66	-11.03	6.08	-4.1	-	1.30	
tfrrs	25466	5	216	-10.96	9.81	-4.1	FAN	2.10	
anet	92067	363291	47	+12.30	4.48	+4.1	-	0.96	
tfrrs	23459	1	110	-11.34	11.08	-4.1	FAN	2.37	
anet	213504	851832	23	-13.63	11.59	-4.1	FAN	2.48	
anet	209488	838902	37	-12.01	9.40	-4.1	FAN	2.01	
anet	40511	173829	30	-12.19	9.08	-4.1	FAN	1.95	
anet	6943	32859	35	-11.39	6.52	-4.1	-	1.40	
anet	234226	936404	102	+12.61	9.43	+4.1	FAN	2.02	
tfrrs	11082	6	44	-11.05	5.13	-4.1	-	1.10	
tfrrs	25526	3	17	-11.99	6.33	-4.1	-	1.36	
anet	40280	172865	17	+12.79	4.38	+4.1	-	0.94	
tfrrs	23438	1	81	-10.89	5.10	-4.1	-	1.09	
anet	206185	826648	23	-11.69	6.39	-4.1	-	1.37	
anet	79757	315684	223	-10.92	9.18	-4.1	FAN	1.97	
anet	244206	972598	19	+13.12	5.55	+4.1	-	1.19	OVERRIDE
anet	192169	775824	61	-11.35	8.40	-4.1	-	1.80	
tfrrs	8777	0	21	-11.90	6.80	-4.1	-	1.46	
anet	110253	450150	30	-11.78	7.69	-4.1	-	1.65	
anet	92067	363293	38	+12.17	3.11	+4.1	-	0.67	
anet	157832	678064	34	-10.95	3.84	-4.1	-	0.82	
tfrrs	25007	8	111	-10.73	2.36	-4.1	-	0.50	
anet	210141	840918	30	+12.54	4.85	+4.1	-	1.04	
anet	262136	1040248	30	-12.15	8.99	-4.1	FAN	1.93	
anet	262560	1041852	53	+12.33	5.09	+4.1	-	1.09	
anet	112996	440350	40	-10.96	4.29	-4.1	-	0.92	
anet	158779	660124	26	-11.89	7.55	-4.1	-	1.62	
anet	160360	665527	14	+14.29	6.92	+4.1	-	1.48	
anet	48268	205913	46	+12.92	7.83	+4.1	-	1.68	
anet	116299	465414	50	-11.67	9.42	-4.1	FAN	2.02	
tfrrs	23595	2	21	-11.24	4.52	-4.1	-	0.97	
anet	105034	413332	25	-11.25	4.99	-4.1	-	1.07	
anet	176773	734577	42	-11.66	8.58	-4.1	FAN	1.84	
anet	64488	278310	29	+12.18	2.91	+4.1	-	0.62	
anet	156703	653159	44	-11.79	9.37	-4.1	FAN	2.01	
tfrrs	19197	0	98	-10.81	4.48	-4.1	-	0.96	
anet	193420	779651	27	-11.15	4.69	-4.1	-	1.01	
tfrrs	21328	2	103	-11.13	8.91	-4.1	FAN	1.91	
anet	26217	114547	56	-10.83	3.66	-4.1	-	0.78	
anet	134244	548650	182	+12.66	13.27	+4.1	FAN	2.84	
anet	118007	473328	59	+12.29	5.11	+4.1	-	1.10	
anet	120322	483424	19	-12.92	9.06	-4.1	FAN	1.94	
anet	110180	436199	21	-11.92	6.89	-4.1	-	1.48	
anet	151493	628334	12	-20.94	18.58	-4.1	FAN	3.98	
anet	137804	569205	13	+13.69	5.71	+4.1	-	1.22	
anet	253400	1011977	109	-10.92	6.61	-4.1	-	1.42	
anet	135372	559769	107	-11.35	11.28	-4.1	FAN	2.42	
anet	160062	664713	57	+12.77	8.08	+4.1	-	1.73	
anet	96850	385903	17	-12.24	7.02	-4.1	-	1.50	
anet	140027	582265	17	-12.88	8.49	-4.1	FAN	1.82	
anet	83658	328710	15	+12.23	2.35	+4.1	-	0.50	
anet	150919	642833	22	+16.72	12.90	+4.1	FAN	2.76	
anet	192762	777758	53	+13.04	9.04	+4.1	FAN	1.94	
anet	67312	288035	38	-11.29	6.40	-4.1	-	1.37	
anet	162077	676278	18	-12.96	8.91	-4.1	FAN	1.91	
tfrrs	25465	3	88	-11.06	7.65	-4.1	-	1.64	
anet	150237	639202	41	-11.26	6.47	-4.1	-	1.39	
anet	116094	464218	50	-11.18	6.64	-4.1	-	1.42	
anet	89503	353035	22	-12.72	9.27	-4.1	FAN	1.98	
anet	11081	51010	84	+12.12	4.38	+4.1	-	0.94	
tfrrs	21878	1	119	-10.97	7.76	-4.1	-	1.66	
anet	11273	51779	95	-11.17	9.10	-4.1	FAN	1.95	
anet	252650	1008942	150	+12.16	6.48	+4.1	-	1.39	
anet	253980	1014111	19	-12.11	7.12	-4.1	-	1.52	
tfrrs	24676	0	83	-10.77	3.70	-4.1	-	0.79	
anet	51704	220151	15	+13.40	5.59	+4.1	-	1.20	
anet	158038	673880	14	-12.39	6.73	-4.1	-	1.44	
anet	36415	164905	37	-15.15	18.93	-4.1	FAN	4.05	
tfrrs	21671	6	38	-11.47	7.36	-4.1	-	1.58	
anet	83672	328761	21	+12.36	3.44	+4.1	-	0.74	
anet	4276	22638	18	-11.45	5.01	-4.1	-	1.07	
tfrrs	21296	1	13	-11.04	2.90	-4.1	-	0.62	
anet	173027	712687	86	-11.13	8.35	-4.1	-	1.79	
anet	117722	472064	32	-12.94	11.84	-4.1	FAN	2.54	
anet	141132	589245	46	-10.88	4.05	-4.1	-	0.87	
tfrrs	23207	0	124	-10.71	2.88	-4.1	-	0.62	
anet	114142	454130	50	-11.31	7.55	-4.1	-	1.62	
anet	224344	896606	38	+16.53	16.61	+4.1	FAN	3.56	
anet	114723	457220	139	+12.20	6.91	+4.1	-	1.48	
tfrrs	21242	3	161	-10.88	7.67	-4.1	-	1.64	
anet	56480	276930	472	-10.72	6.54	-4.1	-	1.40	
tfrrs	26142	2	81	-10.89	5.53	-4.1	-	1.19	
anet	76708	305070	112	+12.53	9.60	+4.1	FAN	2.06	
anet	109944	435218	48	-13.93	17.87	-4.1	FAN	3.83	
anet	117909	472875	62	-11.43	9.16	-4.1	FAN	1.96	
anet	246517	977827	54	-11.13	6.66	-4.1	-	1.43	
tfrrs	20792	0	90	-10.74	3.27	-4.1	-	0.70	
anet	237381	956899	121	-10.91	7.22	-4.1	-	1.55	
anet	133772	545981	39	+13.26	8.62	+4.1	FAN	1.85	
tfrrs	25455	5	200	-10.92	9.42	-4.1	FAN	2.02	
anet	196061	787136	20	-13.87	11.43	-4.1	FAN	2.45	
anet	213213	850496	37	-11.56	7.72	-4.1	-	1.65	
anet	184641	751702	12	+12.26	2.31	+4.1	-	0.49	
anet	115228	459936	32	+12.19	3.35	+4.1	-	0.72	
anet	136857	563610	27	-13.45	12.25	-4.1	FAN	2.62	
anet	227739	915732	19	-10.94	3.06	-4.1	-	0.66	
anet	195619	785817	20	+13.82	7.43	+4.1	-	1.59	OVERRIDE
anet	259250	1029312	12	-11.32	3.75	-4.1	-	0.80	
anet	150748	625395	25	-12.76	10.06	-4.1	FAN	2.15	
anet	212646	848605	12	+13.61	5.42	+4.1	-	1.16	
anet	88218	350675	40	-11.64	8.44	-4.1	FAN	1.81	
anet	133772	545979	56	+13.00	9.26	+4.1	FAN	1.98	
tfrrs	19357	1	121	-10.86	6.56	-4.1	-	1.41	
anet	58078	248663	86	-11.27	9.66	-4.1	FAN	2.07	
anet	207403	883480	103	+12.10	4.88	+4.1	-	1.05	
anet	160366	665465	45	-11.40	7.75	-4.1	-	1.66	
tfrrs	25789	0	19	+12.41	3.57	+4.1	-	0.76	
anet	261465	1049933	29	-11.30	5.76	-4.1	-	1.23	
anet	36223	156630	35	-11.20	5.83	-4.1	-	1.25	
anet	204170	819020	46	+12.18	3.99	+4.1	-	0.86	
anet	112742	447352	19	+13.47	6.52	+4.1	-	1.40	
anet	184471	751209	12	+13.59	5.40	+4.1	-	1.16	
tfrrs	17933	0	50	-11.08	6.10	-4.1	-	1.31	
anet	117071	469202	79	-10.90	5.86	-4.1	-	1.26	
anet	143409	601613	54	+13.13	9.68	+4.1	FAN	2.07	
anet	242468	966524	42	+13.03	8.15	+4.1	-	1.75	
anet	260550	1034471	30	-12.68	10.82	-4.1	FAN	2.32	
anet	235513	941975	83	+12.81	10.23	+4.1	FAN	2.19	
anet	198142	793926	46	-11.91	10.36	-4.1	FAN	2.22	
anet	235480	941856	114	+12.49	9.56	+4.1	FAN	2.05	
anet	12091	55300	21	-11.64	6.14	-4.1	-	1.32	
anet	145411	611532	22	+13.13	6.18	+4.1	-	1.32	
anet	50928	216949	30	+12.58	5.30	+4.1	-	1.14	OVERRIDE
anet	196075	787089	27	-11.27	5.48	-4.1	-	1.17	
anet	55351	237747	30	+13.42	8.08	+4.1	-	1.73	
anet	52980	225525	19	-12.84	8.98	-4.1	FAN	1.92	
anet	132587	540654	32	+12.23	3.75	+4.1	-	0.80	
anet	116055	463961	200	-10.70	4.26	-4.1	-	0.91	
anet	132849	555743	77	-10.91	5.98	-4.1	-	1.28	
anet	226274	903503	24	-11.16	4.68	-4.1	-	1.00	
tfrrs	25526	4	37	-11.09	5.41	-4.1	-	1.16	
anet	269165	1070569	26	-11.19	5.04	-4.1	-	1.08	
anet	49278	237792	25	-13.28	11.43	-4.1	FAN	2.45	
anet	198007	793409	60	-12.33	13.80	-4.1	FAN	2.96	
anet	181105	740834	18	+12.21	2.71	+4.1	-	0.58	
anet	72775	296416	44	+12.33	5.08	+4.1	-	1.09	
anet	157565	687294	105	-10.79	5.19	-4.1	-	1.11	
anet	94279	373066	46	-10.85	4.11	-4.1	-	0.88	
anet	174164	716930	24	-11.98	7.72	-4.1	-	1.65	
anet	163183	673683	28	-13.51	12.69	-4.1	FAN	2.72	
anet	57437	270929	58	+12.21	4.95	+4.1	-	1.06	
anet	179941	756806	13	+12.69	3.79	+4.1	-	0.81	
anet	151494	628339	78	+12.29	6.49	+4.1	-	1.39	
tfrrs	27155	10	185	-10.66	2.80	-4.1	-	0.60	
tfrrs	25389	0	105	-11.59	13.46	-4.1	FAN	2.88	
anet	123416	496196	14	+14.67	7.65	+4.1	-	1.64	
anet	259013	1048046	45	-11.40	7.87	-4.1	-	1.69	
tfrrs	11038	2	21	-12.31	8.14	-4.1	-	1.74	
anet	47837	204133	57	+12.37	6.14	+4.1	-	1.32	
anet	114580	456465	38	+14.14	11.24	+4.1	FAN	2.41	
anet	79786	315812	24	-12.73	9.86	-4.1	FAN	2.11	
tfrrs	23207	1	155	-10.66	2.70	-4.1	-	0.58	
tfrrs	20275	0	61	-11.41	9.23	-4.1	FAN	1.98	
anet	11477	54034	14	+14.40	7.25	+4.1	-	1.55	
anet	48369	206305	23	-10.75	2.21	-4.1	-	0.47	
anet	107068	422799	46	-11.00	5.50	-4.1	-	1.18	
tfrrs	20792	5	101	-10.78	5.25	-4.1	-	1.12	
anet	166386	687035	26	+14.11	9.27	+4.1	FAN	1.98	
anet	56613	241954	72	-11.09	7.67	-4.1	-	1.64	
anet	183509	748290	66	-11.21	8.28	-4.1	-	1.77	
anet	223669	894329	51	-11.80	10.52	-4.1	FAN	2.25	
anet	185000	752779	43	+12.15	3.95	+4.1	-	0.85	
anet	205301	823295	12	+14.74	7.19	+4.1	-	1.54	
anet	57746	247257	21	-11.75	6.58	-4.1	-	1.41	
anet	247008	981609	45	-11.31	7.46	-4.1	-	1.60	
anet	5995	32793	37	+13.47	9.24	+4.1	FAN	1.98	
anet	183848	749290	20	+12.82	5.14	+4.1	-	1.10	
tfrrs	18244	3	77	-10.73	3.70	-4.1	-	0.79	
anet	226726	904998	43	-11.18	6.53	-4.1	-	1.40	
anet	192192	776345	19	-11.71	6.17	-4.1	-	1.32	
anet	131436	566933	15	+12.53	3.71	+4.1	-	0.79	
anet	156445	652147	22	-11.92	7.28	-4.1	-	1.56	
tfrrs	23460	0	104	-10.91	7.32	-4.1	-	1.57	
anet	212463	848199	25	-13.21	11.34	-4.1	FAN	2.43	
anet	58139	248895	28	-11.64	7.22	-4.1	-	1.55	
tfrrs	27181	2	114	-10.76	5.22	-4.1	-	1.12	
anet	244205	973054	20	-11.59	5.93	-4.1	-	1.27	
tfrrs	24978	1	93	-11.32	10.82	-4.1	FAN	2.32	
anet	35404	153398	199	-10.69	4.75	-4.1	-	1.02	
anet	234933	939635	23	+13.07	6.28	+4.1	-	1.35	
anet	84544	336870	26	+12.77	5.73	+4.1	-	1.23	
anet	259643	1030964	40	-11.33	7.16	-4.1	-	1.53	
anet	23529	119505	17	-11.64	5.63	-4.1	-	1.21	
anet	1294	6233	16	-15.46	13.11	-4.1	FAN	2.81	
anet	242434	966677	52	-10.98	5.74	-4.1	-	1.23	
tfrrs	25412	5	75	-11.03	7.37	-4.1	-	1.58	
anet	227074	912973	16	-12.21	6.93	-4.1	-	1.48	
anet	117525	471138	36	+12.28	4.50	+4.1	-	0.96	OVERRIDE
anet	142429	596862	36	+14.96	13.01	+4.1	FAN	2.79	
anet	247062	980275	30	-11.15	5.34	-4.1	-	1.14	
anet	115453	461041	21	-11.22	4.78	-4.1	-	1.02	
anet	92678	366058	114	-10.81	6.30	-4.1	-	1.35	
anet	130750	532338	97	-11.01	8.23	-4.1	-	1.76	
anet	233770	934028	94	+12.03	4.50	+4.1	-	0.96	
anet	6831	32409	12	+12.65	3.63	+4.1	-	0.78	
anet	176045	720982	21	-11.73	6.55	-4.1	-	1.40	
anet	251928	1004041	45	+13.95	11.76	+4.1	FAN	2.52	
anet	137568	591582	41	-11.16	6.34	-4.1	-	1.36	
anet	270627	1077868	82	-11.24	9.59	-4.1	FAN	2.06	
tfrrs	9670	1	25	-11.22	5.24	-4.1	-	1.12	
anet	163829	676102	29	-15.75	18.32	-4.1	FAN	3.92	
tfrrs	25616	2	28	-12.17	9.08	-4.1	FAN	1.94	
tfrrs	19629	2	25	-12.20	8.67	-4.1	FAN	1.86	
anet	11244	51687	33	-10.77	3.05	-4.1	-	0.65	
anet	152401	632527	25	+16.79	14.08	+4.1	FAN	3.02	
tfrrs	22126	0	91	-10.97	7.59	-4.1	-	1.62	
anet	141258	590087	63	+12.07	4.21	+4.1	-	0.90	
anet	225896	902327	80	-11.02	7.64	-4.1	-	1.64	
tfrrs	20390	3	46	-11.33	7.75	-4.1	-	1.66	
anet	182183	743899	19	+14.46	8.62	+4.1	FAN	1.85	
anet	130956	533396	89	-11.14	9.16	-4.1	FAN	1.96	
anet	147666	623639	15	-11.88	5.95	-4.1	-	1.27	
anet	33289	298109	33	-11.33	6.58	-4.1	-	1.41	
anet	161434	690147	53	+13.37	10.76	+4.1	FAN	2.30	
anet	258107	1025707	15	-12.79	7.98	-4.1	-	1.71	
tfrrs	27093	5	170	-10.84	8.34	-4.1	-	1.79	
anet	1877	8869	15	-14.09	10.41	-4.1	FAN	2.23	
anet	119448	479604	53	-11.17	7.28	-4.1	-	1.56	
tfrrs	18282	10	72	-10.85	5.59	-4.1	-	1.20	
anet	227588	908113	52	+12.29	5.60	+4.1	-	1.20	
anet	11081	51009	21	+12.21	3.22	+4.1	-	0.69	
anet	123294	495637	12	-13.28	8.00	-4.1	-	1.71	
anet	196251	787603	18	+19.06	14.90	+4.1	FAN	3.19	
tfrrs	9389	6	34	-11.17	5.85	-4.1	-	1.25	
anet	35906	155364	145	+12.05	6.20	+4.1	-	1.33	
anet	110578	437867	30	-11.03	4.77	-4.1	-	1.02	
anet	47722	203683	35	-11.13	5.76	-4.1	-	1.23	
tfrrs	24344	1	18	-11.35	4.93	-4.1	-	1.06	
anet	149425	620573	87	-11.31	10.54	-4.1	FAN	2.26	
anet	94437	373721	49	-10.80	4.13	-4.1	-	0.89	
anet	213138	850282	58	+13.66	12.43	+4.1	FAN	2.66	
anet	199975	802235	42	+13.68	10.62	+4.1	FAN	2.28	
anet	266574	1058811	46	+12.85	8.11	+4.1	-	1.74	
anet	76688	304979	86	+12.10	5.49	+4.1	-	1.18	
anet	84654	332950	14	-12.05	6.18	-4.1	-	1.32	
tfrrs	8942	6	27	-11.05	4.70	-4.1	-	1.01	
anet	44468	191027	27	-12.73	10.60	-4.1	FAN	2.27	OVERRIDE
anet	119812	481149	22	-11.99	7.57	-4.1	-	1.62	
anet	33674	146290	32	+13.95	10.00	+4.1	FAN	2.14	
anet	184319	750660	18	-13.85	11.00	-4.1	FAN	2.36	
anet	43740	188275	14	+15.45	8.86	+4.1	FAN	1.90	
anet	243105	977028	13	+12.49	3.46	+4.1	-	0.74	
anet	207403	883483	147	+11.94	4.42	+4.1	-	0.95	
anet	5016	1039487	79	-11.10	8.49	-4.1	FAN	1.82	
anet	52097	221806	16	-11.43	4.93	-4.1	-	1.06	
tfrrs	27093	7	162	-10.65	4.08	-4.1	-	0.87	
anet	72914	298111	29	+14.03	9.74	+4.1	FAN	2.09	
anet	196581	795461	22	-13.11	10.50	-4.1	FAN	2.25	
anet	61652	264343	48	-14.72	20.65	-4.1	FAN	4.42	
anet	131598	536348	25	-11.36	5.93	-4.1	-	1.27	
anet	240076	958934	30	-11.37	6.52	-4.1	-	1.40	
anet	91156	359590	43	-10.73	3.31	-4.1	-	0.71	
anet	5498	26316	124	+13.89	19.43	+4.1	FAN	4.16	
anet	163687	675365	31	+12.61	5.86	+4.1	-	1.26	
anet	83121	326561	15	+12.28	3.06	+4.1	-	0.66	
anet	83945	329857	13	+12.95	4.56	+4.1	-	0.98	
anet	48075	205090	33	-11.13	5.68	-4.0	-	1.22	
anet	44352	190670	85	+11.90	2.75	+4.0	-	0.59	
anet	126448	511454	21	+13.39	6.91	+4.0	-	1.48	
anet	127500	517238	12	+12.85	4.18	+4.0	-	0.90	
anet	253630	1012926	47	-11.06	6.35	-4.0	-	1.36	
anet	231845	924829	29	-11.09	5.11	-4.0	-	1.09	
tfrrs	26203	0	81	-10.75	4.89	-4.0	-	1.05	
anet	196601	788588	45	-11.59	9.11	-4.0	FAN	1.95	
anet	136439	560926	37	+12.42	5.53	+4.0	-	1.19	
anet	164514	682824	13	-12.64	7.21	-4.0	-	1.54	
anet	101682	400580	73	-10.73	4.40	-4.0	-	0.94	
anet	161247	667850	30	+12.26	4.25	+4.0	-	0.91	
anet	269863	1074039	66	+12.57	8.32	+4.0	-	1.78	
anet	37157	160366	17	-11.74	6.04	-4.0	-	1.29	
anet	111564	441996	28	-13.08	11.78	-4.0	FAN	2.52	
tfrrs	23441	0	127	-11.00	9.74	-4.0	FAN	2.09	
anet	178012	728152	16	+13.39	6.05	+4.0	-	1.30	
tfrrs	23379	2	67	-10.83	5.52	-4.0	-	1.18	
tfrrs	18282	12	137	-10.66	4.47	-4.0	-	0.96	
tfrrs	25621	0	75	-10.76	4.86	-4.0	-	1.04	
anet	232858	932112	16	-12.60	7.91	-4.0	-	1.69	
anet	239785	977512	108	-11.23	11.28	-4.0	FAN	2.42	
anet	262758	1042532	21	+12.17	3.18	+4.0	-	0.68	
anet	144919	632597	84	-10.92	7.19	-4.0	-	1.54	
anet	87224	346063	168	-10.78	7.88	-4.0	-	1.69	
anet	161420	668288	89	+12.08	5.65	+4.0	-	1.21	
anet	56113	464598	12	+12.04	1.89	+4.0	-	0.41	
anet	131291	557752	33	+12.63	6.16	+4.0	-	1.32	
anet	106158	449401	22	+12.92	5.89	+4.0	-	1.26	
anet	209416	838628	23	-12.18	8.37	-4.0	-	1.79	
anet	242085	965571	23	-12.42	9.02	-4.0	FAN	1.93	
anet	3627	214221	13	-12.34	6.63	-4.0	-	1.42	
tfrrs	23958	1	45	-11.03	6.08	-4.0	-	1.30	
anet	126486	511395	32	-11.20	6.03	-4.0	-	1.29	
anet	161830	669460	35	-11.74	8.71	-4.0	FAN	1.87	
anet	119605	480287	20	+13.43	6.88	+4.0	-	1.47	
anet	13338	60707	14	-13.04	8.29	-4.0	-	1.78	
anet	64466	278230	18	-11.35	5.05	-4.0	-	1.08	
anet	107896	426449	53	-11.07	6.90	-4.0	-	1.48	
anet	73935	299215	22	-12.29	8.49	-4.0	FAN	1.82	
anet	176449	722972	20	-14.76	13.46	-4.0	FAN	2.88	
tfrrs	24118	0	135	-10.73	6.19	-4.0	-	1.33	
anet	128224	520739	14	-19.33	18.10	-4.0	FAN	3.88	
anet	120290	483155	13	+13.03	4.79	+4.0	-	1.03	
anet	200846	806146	33	+12.30	4.75	+4.0	-	1.02	
anet	145786	610919	64	-10.64	2.94	-4.0	-	0.63	
anet	149117	628694	32	-11.25	6.29	-4.0	-	1.35	
anet	165644	692706	13	+12.10	2.29	+4.0	-	0.49	
anet	147608	616124	26	-14.37	14.50	-4.0	FAN	3.11	
anet	32500	140975	74	+12.00	4.46	+4.0	-	0.96	
anet	268042	1065495	21	-11.84	7.08	-4.0	-	1.52	
anet	172268	710713	25	+17.76	15.75	+4.0	FAN	3.37	
anet	53323	226945	16	-11.18	4.23	-4.0	-	0.91	
anet	151043	626318	28	-11.45	6.75	-4.0	-	1.45	
anet	116395	465987	26	-11.11	5.06	-4.0	-	1.08	
tfrrs	25361	0	71	-10.98	7.33	-4.0	-	1.57	
tfrrs	26198	1	55	-10.99	6.47	-4.0	-	1.39	
anet	50582	215610	24	-11.17	5.14	-4.0	-	1.10	
anet	249032	989255	79	-10.68	4.05	-4.0	-	0.87	
anet	97554	388717	20	+13.00	5.89	+4.0	-	1.26	
anet	25842	113043	32	-10.85	4.12	-4.0	-	0.88	
anet	148213	617676	21	+13.63	7.55	+4.0	-	1.62	
anet	140885	587628	14	-11.95	6.04	-4.0	-	1.29	
anet	105381	415152	20	+12.88	5.57	+4.0	-	1.19	
anet	140656	586193	124	+11.93	4.75	+4.0	-	1.02	
tfrrs	26063	3	27	-11.29	6.01	-4.0	-	1.29	OVERRIDE
anet	84367	331730	28	+12.37	4.77	+4.0	-	1.02	
tfrrs	22320	0	38	-11.72	9.08	-4.0	FAN	1.95	
anet	230591	920211	35	-11.22	6.47	-4.0	-	1.39	
tfrrs	19125	0	36	-11.25	6.73	-4.0	-	1.44	
anet	153144	636492	47	+13.84	11.96	+4.0	FAN	2.56	
anet	188923	765060	15	-11.72	5.70	-4.0	-	1.22	
anet	153523	638807	85	-11.66	13.17	-4.0	FAN	2.82	
anet	46032	196648	21	+11.97	2.30	+4.0	-	0.49	
anet	159403	662795	109	-11.06	9.97	-4.0	FAN	2.14	
anet	32405	141428	59	-11.04	7.19	-4.0	-	1.54	
anet	247029	980071	55	-10.95	6.24	-4.0	-	1.34	
anet	238138	952648	195	-10.64	5.51	-4.0	-	1.18	
tfrrs	20170	0	17	-11.18	4.41	-4.0	-	0.94	
anet	143968	604400	55	-10.96	6.37	-4.0	-	1.36	
anet	196724	795523	54	-11.26	8.31	-4.0	-	1.78	
tfrrs	25007	5	179	-10.56	2.20	-4.0	-	0.47	
anet	213994	853634	48	-11.98	11.35	-4.0	FAN	2.43	
anet	122264	491431	12	+12.15	2.46	+4.0	-	0.53	
anet	194276	782206	12	+12.17	2.53	+4.0	-	0.54	OVERRIDE
anet	78170	309022	24	-11.24	5.50	-4.0	-	1.18	
anet	86844	344129	16	-10.83	2.81	-4.0	-	0.60	
anet	254476	1016127	13	-12.35	6.71	-4.0	-	1.44	
anet	211144	844039	79	+12.63	9.76	+4.0	FAN	2.09	
anet	197511	792084	17	+12.13	2.85	+4.0	-	0.61	
anet	91868	360113	205	-10.66	6.62	-4.0	-	1.42	
anet	226408	903899	17	-12.02	6.89	-4.0	-	1.48	
anet	157748	669327	18	-11.28	4.89	-4.0	-	1.05	
anet	159135	661117	58	-10.78	4.96	-4.0	-	1.06	
anet	229552	915178	14	+15.65	9.24	+4.0	FAN	1.98	
anet	233439	932523	64	-12.07	13.58	-4.0	FAN	2.91	
anet	160981	676761	116	+12.17	7.94	+4.0	-	1.70	
anet	90831	358275	13	-10.82	2.52	-4.0	-	0.54	
anet	144999	625710	59	-10.97	6.71	-4.0	-	1.44	
anet	214280	854877	30	-12.05	9.24	-4.0	FAN	1.98	
anet	252317	1006017	90	+12.39	8.85	+4.0	FAN	1.90	
anet	21046	93720	273	-10.58	4.50	-4.0	-	0.96	
anet	164849	680292	12	+15.65	8.56	+4.0	FAN	1.83	
tfrrs	13799	3	74	-10.70	4.58	-4.0	-	0.98	
anet	102616	405581	68	+12.19	6.29	+4.0	-	1.35	
anet	257427	1022999	35	-11.78	8.98	-4.0	FAN	1.92	
anet	127506	517280	28	-11.83	8.22	-4.0	-	1.76	
anet	111454	441554	14	+15.56	9.14	+4.0	FAN	1.96	
anet	255843	1017430	67	-10.73	4.77	-4.0	-	1.02	
anet	165158	681732	33	-11.10	5.81	-4.0	-	1.24	
anet	131612	576441	43	-13.81	17.06	-4.0	FAN	3.66	
anet	168467	697147	16	+12.91	5.14	+4.0	-	1.10	
anet	209335	838311	33	-11.23	6.47	-4.0	-	1.39	
anet	156085	650818	78	-10.63	3.68	-4.0	-	0.79	
anet	266663	1059081	17	-10.98	3.67	-4.0	-	0.79	
anet	96272	383472	12	+14.51	7.08	+4.0	-	1.52	
anet	225475	901316	23	-10.93	4.04	-4.0	-	0.87	
anet	112472	446095	17	+15.57	10.09	+4.0	FAN	2.16	
tfrrs	26358	1	26	+12.06	3.27	+4.0	-	0.70	
anet	193343	779471	23	-13.59	12.01	-4.0	FAN	2.57	
anet	105808	417166	97	-10.69	5.26	-4.0	-	1.13	
anet	62256	267223	53	-11.88	11.57	-4.0	FAN	2.48	
tfrrs	13076	2	44	-10.89	5.33	-4.0	-	1.14	
anet	232781	929471	20	+13.88	7.96	+4.0	-	1.71	
anet	234529	937890	27	+13.31	7.82	+4.0	-	1.68	
