# kind	source	meet_id	div_id	n	c_pct	iqr_pct	d_eff	seasons_flagged	seasons_total	already	proposed	decision	target
# decision <- KEEP/OVERRIDE/DROP/GENDER ; target <- metres or M/F
# c_pct = whole-field spike vs each runner's OWN bracket
DIV	tfrrs	48987	None	33	-10.3	6.0	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	1999	None	74	-10.3	5.2	1317	na	na	-	INVESTIGATE		
DIV	tfrrs	29542	None	17	-10.3	2.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	50068	None	29	-10.3	5.9	655	na	na	-	INVESTIGATE		
DIV	tfrrs	72078	None	19	-10.3	9.2	660	na	na	-	INVESTIGATE		
DIV	tfrrs	73801	None	31	-10.3	9.3	660	na	na	-	INVESTIGATE		
DIV	tfrrs	40748	None	43	-10.3	4.3	1450	na	na	-	INVESTIGATE		
DIV	anet	508755	1	66	+11.4	5.9	1410	na	na	-	INVESTIGATE		
DIV	anet	517518	1	13	+11.4	4.5	1410	na	na	-	INVESTIGATE		
DIV	anet	309785	1	44	-10.3	9.0	4903	na	na	-	INVESTIGATE		
DIV	tfrrs	76397	None	51	-10.2	7.5	1447	na	na	-	INVESTIGATE		
DIV	anet	512769	2	15	+11.4	5.8	654	na	na	-	INVESTIGATE		
DIV	tfrrs	41315	None	14	+11.4	12.8	653	na	na	-	INVESTIGATE		
DIV	anet	438587	2	14	-10.2	12.4	646	na	na	-	INVESTIGATE		
DIV	tfrrs	29021	None	68	-10.2	5.5	1059	na	na	-	INVESTIGATE		
DIV	tfrrs	60994	None	39	-10.2	4.9	1453	na	na	-	INVESTIGATE		
DIV	anet	448705	1	26	+11.4	6.2	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	51441	None	35	-10.2	8.5	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	79147	None	31	-10.2	4.6	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	14230	None	20	-10.2	4.9	3121	na	na	-	INVESTIGATE		
DIV	anet	375274	1	15	-10.2	7.2	5091	na	na	-	INVESTIGATE		
DIV	anet	168024	1	37	+11.4	7.9	1416	na	na	-	INVESTIGATE		
DIV	tfrrs	39226	None	29	-10.2	4.6	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	90169	None	18	-10.2	6.2	1428	na	na	-	INVESTIGATE		
DIV	anet	608947	1	103	-10.2	6.9	2839	na	na	-	INVESTIGATE		
DIV	tfrrs	36857	None	69	-10.2	3.6	1460	na	na	-	INVESTIGATE		
DIV	anet	154578	1	18	-10.2	5.5	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	33933	None	23	-10.2	13.3	1448	na	na	-	INVESTIGATE		
DIV	anet	103470	1	116	+11.4	7.7	1418	na	na	-	INVESTIGATE		
DIV	anet	608203	1	15	-10.2	6.1	2839	na	na	-	INVESTIGATE		
DIV	anet	209107	1	66	+11.4	2.7	1346	na	na	-	INVESTIGATE		
DIV	tfrrs	69926	None	15	-10.2	14.0	1447	na	na	-	INVESTIGATE		
DIV	anet	350200	1	22	-10.2	5.5	1855	na	na	-	INVESTIGATE		
DIV	tfrrs	48196	None	38	-10.2	4.0	3130	na	na	-	INVESTIGATE		
DIV	anet	570674	1	30	-10.2	21.5	1408	na	na	-	INVESTIGATE		
DIV	tfrrs	41242	None	17	-10.2	10.8	1467	na	na	-	INVESTIGATE		
DIV	tfrrs	62768	None	99	-10.2	3.2	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	18703	None	190	-10.2	4.8	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	76125	None	26	-10.2	3.9	843	na	na	-	INVESTIGATE		
DIV	tfrrs	62777	None	76	-10.2	5.0	1456	na	na	-	INVESTIGATE		
DIV	tfrrs	78945	None	48	-10.2	4.1	1328	na	na	-	INVESTIGATE		
DIV	tfrrs	21812	None	19	-10.2	10.3	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	71292	None	13	-10.2	2.8	1454	na	na	-	INVESTIGATE		
DIV	tfrrs	7391	None	285	-10.2	7.6	1436	na	na	-	INVESTIGATE		
DIV	anet	218009	1	13	-10.2	5.0	639	na	na	-	INVESTIGATE		
DIV	anet	248713	1	14	+11.3	9.9	650	na	na	-	INVESTIGATE		
DIV	tfrrs	287	None	20	-10.2	16.8	1319	na	na	-	INVESTIGATE		
DIV	tfrrs	1867	None	14	-10.2	5.1	1417	na	na	-	INVESTIGATE		
DIV	tfrrs	69940	None	51	-10.2	4.6	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	74824	None	19	+11.3	5.1	1425	na	na	-	INVESTIGATE		
DIV	anet	243840	2	13	+11.3	2.6	1449	na	na	-	INVESTIGATE		
DIV	tfrrs	61212	None	51	-10.2	4.6	1470	na	na	-	INVESTIGATE		
DIV	tfrrs	66854	None	49	-10.2	8.1	1447	na	na	-	INVESTIGATE		
DIV	anet	454685	1	12	-10.2	3.4	842	na	na	-	INVESTIGATE		
DIV	anet	514279	1	92	+11.3	69.5	823	na	na	-	INVESTIGATE		
DIV	tfrrs	28001	None	50	-10.2	3.5	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	61962	None	18	-10.2	7.0	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	29519	None	65	-10.2	4.6	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	16254	None	169	-10.2	4.9	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	59739	None	50	-10.2	6.2	1453	na	na	-	INVESTIGATE		
DIV	anet	277018	4	13	+11.3	4.0	1329	na	na	-	INVESTIGATE		
DIV	tfrrs	35018	None	61	-10.1	5.3	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	44175	None	33	-10.1	3.8	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	95625	None	30	-10.1	4.5	1431	na	na	-	INVESTIGATE		
DIV	anet	405849	6	17	+11.3	8.8	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	14183	None	23	-10.1	4.6	3121	na	na	-	INVESTIGATE		
DIV	anet	307217	2	20	-10.1	5.6	1834	na	na	-	INVESTIGATE		
DIV	anet	243678	1	24	+11.3	6.5	1037	na	na	-	INVESTIGATE		
DIV	anet	439547	1	43	-10.1	6.8	1862	na	na	-	INVESTIGATE		
DIV	anet	344209	1	34	+11.3	7.7	1449	na	na	-	INVESTIGATE		
DIV	tfrrs	43191	None	27	-10.1	6.4	1469	na	na	-	INVESTIGATE		
DIV	anet	442153	5	14	-10.1	6.9	649	na	na	-	INVESTIGATE		
DIV	tfrrs	40769	None	32	-10.1	3.5	655	na	na	-	INVESTIGATE		
DIV	anet	85937	2	13	-10.1	3.1	2852	na	na	-	INVESTIGATE		
DIV	tfrrs	7777	None	26	-10.1	6.7	1442	na	na	-	INVESTIGATE		
DIV	anet	229779	1	13	-10.1	7.8	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	85190	None	14	-10.1	4.7	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	54401	None	29	-10.1	6.5	1450	na	na	-	INVESTIGATE		
DIV	anet	570851	1	20	-10.1	12.4	1024	na	na	-	INVESTIGATE		
DIV	anet	94455	1	24	-10.1	6.1	1814	na	na	-	INVESTIGATE		
DIV	tfrrs	12362	None	25	-10.1	3.3	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	5210	None	12	-10.1	11.3	3153	na	na	-	INVESTIGATE		
DIV	tfrrs	91426	None	36	-10.1	5.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	36599	None	214	-10.1	3.8	1455	na	na	-	INVESTIGATE		
DIV	anet	168026	1	55	+11.3	8.0	1416	na	na	-	INVESTIGATE		
DIV	tfrrs	61745	None	31	-10.1	3.3	1453	na	na	-	INVESTIGATE		
DIV	anet	465250	1	18	+11.2	5.1	1432	na	na	-	INVESTIGATE		
DIV	anet	490855	1	13	-10.1	11.3	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	13788	None	13	-10.1	12.7	648	na	na	-	INVESTIGATE		
DIV	tfrrs	11884	None	16	-10.1	5.9	1443	na	na	-	INVESTIGATE		
DIV	anet	349269	1	27	+11.2	8.8	1449	na	na	-	INVESTIGATE		
DIV	tfrrs	66677	None	36	-10.1	4.3	662	na	na	-	INVESTIGATE		
DIV	tfrrs	42784	None	63	-10.1	3.8	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	36090	None	15	-10.1	2.6	654	na	na	-	INVESTIGATE		
DIV	tfrrs	35127	None	64	-10.1	7.3	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	19698	None	19	-10.1	6.8	1434	na	na	-	INVESTIGATE		
DIV	anet	274776	2	12	-10.1	7.6	1042	na	na	-	INVESTIGATE		
DIV	tfrrs	35749	None	53	-10.1	4.1	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	28531	None	18	-10.1	7.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	28991	None	36	-10.1	8.4	1442	na	na	-	INVESTIGATE		
DIV	anet	669158	1	19	+11.2	14.5	652	na	na	-	INVESTIGATE		
DIV	anet	96453	1	72	+11.2	4.0	1316	na	na	-	INVESTIGATE		
DIV	anet	226892	2	18	+11.2	6.9	1325	na	na	-	INVESTIGATE		
DIV	tfrrs	9095	None	24	-10.1	13.5	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	20999	None	15	-10.1	10.1	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	42817	None	99	-10.1	6.2	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	62773	None	126	-10.1	4.6	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	18442	None	15	-10.1	7.0	1433	na	na	-	INVESTIGATE		
DIV	anet	439777	1	13	-10.1	13.1	3097	na	na	-	INVESTIGATE		
DIV	anet	215776	1	16	-10.1	7.8	1428	na	na	-	INVESTIGATE		
DIV	anet	226892	3	18	+11.2	5.7	1340	na	na	-	INVESTIGATE		
DIV	anet	660773	1	18	-10.1	14.8	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	38191	None	166	-10.1	5.3	1450	na	na	-	INVESTIGATE		
DIV	anet	268405	1	16	-10.1	3.3	639	na	na	-	INVESTIGATE		
DIV	tfrrs	22831	None	20	-10.1	10.7	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	50301	None	39	-10.1	6.4	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	35534	None	47	-10.1	4.0	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	27001	None	70	-10.1	9.8	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	26712	None	17	-10.1	2.9	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	82320	None	130	-10.1	6.9	1428	na	na	-	INVESTIGATE		
DIV	anet	241030	1	57	+11.2	2.9	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	72211	None	46	-10.1	6.9	660	na	na	-	INVESTIGATE		
DIV	anet	537890	1	45	-10.1	5.3	1013	na	na	-	INVESTIGATE		
DIV	tfrrs	78394	None	21	-10.0	10.8	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	65292	None	29	-10.0	10.6	661	na	na	-	INVESTIGATE		
DIV	anet	652735	1	75	+11.2	4.6	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	27148	None	19	-10.0	8.8	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	40604	None	26	-10.0	4.5	1467	na	na	-	INVESTIGATE		
DIV	anet	105600	1	65	-10.0	9.1	1327	na	na	-	INVESTIGATE		
DIV	anet	172665	1	37	-10.0	6.9	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	12179	None	21	-10.0	11.0	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	66879	None	21	-10.0	3.1	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	7254	None	13	-10.0	7.8	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	67932	None	16	-10.0	6.0	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	11367	None	17	-10.0	6.3	649	na	na	-	INVESTIGATE		
DIV	anet	52524	1	25	-10.0	7.8	648	na	na	-	INVESTIGATE		
DIV	tfrrs	57153	None	113	-10.0	5.2	1453	na	na	-	INVESTIGATE		
DIV	anet	257019	3	26	-10.0	8.0	1837	na	na	-	INVESTIGATE		
DIV	tfrrs	17193	None	143	-10.0	6.2	1428	na	na	-	INVESTIGATE		
DIV	anet	315629	1	36	-10.0	6.4	1834	na	na	-	INVESTIGATE		
DIV	anet	284804	3	16	-10.0	4.9	1329	na	na	-	INVESTIGATE		
DIV	tfrrs	60029	None	39	-10.0	7.7	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	57159	None	132	-10.0	4.4	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	38040	None	20	-10.0	4.5	1450	na	na	-	INVESTIGATE		
DIV	anet	340029	1	32	-10.0	7.3	1837	na	na	-	INVESTIGATE		
DIV	tfrrs	57689	None	291	-10.0	4.2	1459	na	na	-	INVESTIGATE		
DIV	anet	439879	4	12	+11.1	13.3	1345	na	na	-	INVESTIGATE		
DIV	tfrrs	19269	None	110	-10.0	4.3	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	20942	None	24	-10.0	10.7	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	78709	None	37	-10.0	4.7	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	45807	None	54	-10.0	7.5	1444	na	na	-	INVESTIGATE		
DIV	anet	226402	1	99	+11.1	7.4	1442	na	na	-	INVESTIGATE		
DIV	anet	413104	1	14	-10.0	22.6	1326	na	na	-	INVESTIGATE		
DIV	anet	540935	1	12	-10.0	4.0	1035	na	na	-	INVESTIGATE		
DIV	tfrrs	60790	None	35	-10.0	4.4	1453	na	na	-	INVESTIGATE		
DIV	anet	172360	1	29	+11.1	18.8	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	32081	None	91	-10.0	3.8	1474	na	na	-	INVESTIGATE		
DIV	anet	140034	1	81	+11.1	4.3	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	43761	None	51	-10.0	6.1	1444	na	na	-	INVESTIGATE		
DIV	anet	551353	1	26	-10.0	12.3	1417	na	na	-	INVESTIGATE		
DIV	tfrrs	5915	None	14	-10.0	19.4	1426	na	na	-	INVESTIGATE		
DIV	tfrrs	20004	None	58	-10.0	4.9	1434	na	na	-	INVESTIGATE		
DIV	anet	508559	2	12	-10.0	6.1	1037	na	na	-	INVESTIGATE		
DIV	anet	422159	5	22	+11.1	9.4	1041	na	na	-	INVESTIGATE		
DIV	tfrrs	44225	None	40	-10.0	6.5	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	49874	None	20	-10.0	11.1	1445	na	na	-	INVESTIGATE		
DIV	anet	512266	1	87	-10.0	7.3	2837	na	na	-	INVESTIGATE		
DIV	tfrrs	52923	None	54	-10.0	4.3	1476	na	na	-	INVESTIGATE		
DIV	anet	72880	1	199	+11.1	7.5	1409	na	na	-	INVESTIGATE		
DIV	tfrrs	48160	None	48	-10.0	5.2	1458	na	na	-	INVESTIGATE		
DIV	anet	236040	1	18	-10.0	74.6	837	na	na	-	INVESTIGATE		
DIV	anet	516034	1	14	+11.1	11.5	1420	na	na	-	INVESTIGATE		
DIV	anet	104708	2	20	-10.0	5.0	646	na	na	-	INVESTIGATE		
DIV	tfrrs	39615	None	13	-10.0	3.7	1472	na	na	-	INVESTIGATE		
DIV	anet	209096	1	88	+11.1	3.5	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	46760	None	206	-10.0	4.4	1444	na	na	-	INVESTIGATE		
DIV	anet	668180	4	52	-10.0	6.3	1832	na	na	-	INVESTIGATE		
DIV	tfrrs	10313	None	56	-10.0	10.7	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	18839	None	14	-10.0	5.6	3105	na	na	-	INVESTIGATE		
DIV	tfrrs	21100	None	61	-10.0	5.9	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	12532	None	30	-10.0	6.2	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	66795	None	36	-10.0	7.1	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	7724	None	42	-10.0	8.9	1436	na	na	-	INVESTIGATE		
DIV	anet	284156	1	20	-10.0	7.9	654	na	na	-	INVESTIGATE		
DIV	anet	84001	1	82	+11.1	6.3	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	48672	None	19	-10.0	6.4	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	45243	None	75	-10.0	4.3	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	48794	None	127	-10.0	4.4	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	80027	None	37	-10.0	6.0	1429	na	na	-	INVESTIGATE		
DIV	anet	644057	6	12	-10.0	5.6	1831	na	na	-	INVESTIGATE		
DIV	anet	66143	1	83	+11.1	10.2	1312	na	na	-	INVESTIGATE		
DIV	tfrrs	69236	None	19	-10.0	2.6	1463	na	na	-	INVESTIGATE		
DIV	tfrrs	43781	None	54	-10.0	5.6	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	74458	None	41	-10.0	5.4	1447	na	na	-	INVESTIGATE		
DIV	anet	500672	2	22	-10.0	6.1	644	na	na	-	INVESTIGATE		
DIV	tfrrs	11016	None	17	-10.0	5.7	665	na	na	-	INVESTIGATE		
DIV	tfrrs	33959	None	88	-10.0	5.9	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	84665	None	16	-10.0	6.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	30805	None	118	-10.0	6.3	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	43610	None	39	-10.0	4.1	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	60426	None	23	-10.0	7.1	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	86599	None	46	-10.0	4.9	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	67920	None	72	-9.9	6.4	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	8398	None	18	-9.9	7.5	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	38420	None	49	-9.9	7.0	655	na	na	-	INVESTIGATE		
DIV	tfrrs	54927	None	30	-9.9	4.7	1453	na	na	-	INVESTIGATE		
DIV	anet	585475	2	18	-9.9	5.4	1017	na	na	-	INVESTIGATE		
DIV	tfrrs	61710	None	53	-9.9	4.2	1453	na	na	-	INVESTIGATE		
DIV	anet	96451	1	64	+11.0	4.1	1299	na	na	-	INVESTIGATE		
DIV	tfrrs	3714	None	12	-9.9	6.3	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	29307	None	83	-9.9	4.6	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	7393	None	252	-9.9	7.6	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	13833	None	114	-9.9	6.4	1440	na	na	-	INVESTIGATE		
DIV	tfrrs	70220	None	23	-9.9	12.3	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	20026	None	69	-9.9	3.9	1446	na	na	-	INVESTIGATE		
DIV	anet	243359	1	13	-9.9	8.7	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	34475	None	42	-9.9	4.6	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	95711	None	50	-9.9	4.6	654	na	na	-	INVESTIGATE		
DIV	tfrrs	24360	None	59	-9.9	5.4	1463	na	na	-	INVESTIGATE		
DIV	tfrrs	8643	None	16	-9.9	8.1	1040	na	na	-	INVESTIGATE		
DIV	tfrrs	18093	None	112	-9.9	4.4	1434	na	na	-	INVESTIGATE		
DIV	anet	417610	2	33	+11.0	8.5	661	na	na	-	INVESTIGATE		
DIV	anet	652682	1	13	-9.9	7.0	1816	na	na	-	INVESTIGATE		
DIV	tfrrs	47660	None	115	-9.9	7.5	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	6019	None	122	-9.9	6.0	1426	na	na	-	INVESTIGATE		
DIV	anet	422157	2	19	+11.0	5.4	661	na	na	-	INVESTIGATE		
DIV	tfrrs	8049	None	120	-9.9	5.0	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	8050	None	35	-9.9	9.3	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	34023	None	28	-9.9	5.0	1457	na	na	-	INVESTIGATE		
DIV	anet	48089	4	21	+11.0	5.0	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	49694	None	42	-9.9	5.9	1452	na	na	-	INVESTIGATE		
DIV	anet	434264	1	13	+11.0	9.3	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	29238	None	18	-9.9	7.5	1446	na	na	-	INVESTIGATE		
DIV	anet	95442	14	38	+11.0	5.7	1321	na	na	-	INVESTIGATE		
DIV	tfrrs	78556	None	35	-9.9	4.2	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	50610	None	23	-9.9	10.8	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	38577	None	35	-9.9	5.0	1467	na	na	-	INVESTIGATE		
DIV	tfrrs	64091	None	100	-9.9	8.8	1463	na	na	-	INVESTIGATE		
DIV	tfrrs	35614	None	52	-9.9	7.4	1448	na	na	-	INVESTIGATE		
DIV	anet	269241	4	13	+11.0	6.4	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	57985	None	62	-9.9	3.5	1156	na	na	-	INVESTIGATE		
DIV	tfrrs	37630	None	76	-9.9	4.8	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	18838	None	15	-9.9	2.6	3105	na	na	-	INVESTIGATE		
DIV	tfrrs	53802	None	131	-9.9	4.5	1466	na	na	-	INVESTIGATE		
DIV	tfrrs	8659	None	74	-9.9	6.2	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	46063	None	14	-9.9	6.5	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	39747	None	83	-9.9	9.1	1450	na	na	-	INVESTIGATE		
DIV	anet	252752	1	47	+11.0	6.9	1430	na	na	-	INVESTIGATE		
DIV	anet	96450	1	67	+11.0	4.8	1312	na	na	-	INVESTIGATE		
DIV	tfrrs	33424	None	27	-9.9	5.7	1465	na	na	-	INVESTIGATE		
DIV	tfrrs	10911	None	43	-9.9	3.7	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	39041	None	41	-9.9	9.8	1450	na	na	-	INVESTIGATE		
DIV	anet	263837	1	42	+11.0	7.3	654	na	na	-	INVESTIGATE		
DIV	tfrrs	50675	None	63	-9.9	3.5	1445	na	na	-	INVESTIGATE		
DIV	anet	131382	4	20	-9.9	5.1	2857	na	na	-	INVESTIGATE		
DIV	tfrrs	93612	None	135	-9.9	5.9	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	25280	None	58	-9.9	10.4	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	48957	None	130	-9.9	4.5	1468	na	na	-	INVESTIGATE		
DIV	anet	445690	1	21	+10.9	5.1	1326	na	na	-	INVESTIGATE		
DIV	anet	299036	1	27	+10.9	10.7	1444	na	na	-	INVESTIGATE		
DIV	anet	122155	1	14	-9.9	7.0	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	32079	None	81	-9.9	3.5	1474	na	na	-	INVESTIGATE		
DIV	tfrrs	35268	None	35	-9.9	6.2	1448	na	na	-	INVESTIGATE		
DIV	anet	449328	6	14	-9.9	7.9	652	na	na	-	INVESTIGATE		
DIV	tfrrs	58888	None	22	-9.9	6.6	659	na	na	-	INVESTIGATE		
DIV	anet	600274	1	16	-9.9	17.5	639	na	na	-	INVESTIGATE		
DIV	tfrrs	21698	None	36	-9.9	9.3	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	78502	None	29	-9.9	3.4	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	47279	None	328	-9.8	5.0	1454	na	na	-	INVESTIGATE		
DIV	tfrrs	14187	None	23	-9.8	4.7	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	12136	None	16	-9.8	3.7	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	53831	None	50	-9.8	4.4	1472	na	na	-	INVESTIGATE		
DIV	tfrrs	23410	None	18	-9.8	8.8	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	14542	None	81	-9.8	3.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	44439	None	21	-9.8	4.9	1444	na	na	-	INVESTIGATE		
DIV	anet	463392	16	32	+10.9	7.6	1425	na	na	-	INVESTIGATE		
DIV	tfrrs	89687	None	27	-9.8	5.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	15520	None	58	-9.8	7.9	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	52045	None	98	-9.8	4.6	1450	na	na	-	INVESTIGATE		
DIV	anet	543630	1	35	-9.8	15.5	641	na	na	-	INVESTIGATE		
DIV	tfrrs	34965	None	36	-9.8	6.9	1051	na	na	-	INVESTIGATE		
DIV	tfrrs	24263	None	24	-9.8	3.1	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	55025	None	32	-9.8	4.0	1456	na	na	-	INVESTIGATE		
DIV	tfrrs	63769	None	75	-9.8	5.0	1470	na	na	-	INVESTIGATE		
DIV	tfrrs	42613	None	38	-9.8	3.3	1458	na	na	-	INVESTIGATE		
DIV	anet	421747	1	22	-9.8	9.2	1427	na	na	-	INVESTIGATE		
DIV	anet	470752	1	12	-9.8	10.1	1418	na	na	-	INVESTIGATE		
DIV	tfrrs	15763	None	251	-9.8	6.3	1428	na	na	-	INVESTIGATE		
DIV	anet	507453	1	16	-9.8	4.4	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	74530	None	50	-9.8	6.1	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	22847	None	43	-9.8	6.7	1446	na	na	-	INVESTIGATE		
DIV	anet	284486	1	26	-9.8	7.2	654	na	na	-	INVESTIGATE		
DIV	tfrrs	33082	None	53	-9.8	4.7	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	78765	None	35	-9.8	5.9	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	10312	None	59	-9.8	10.3	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	28168	None	14	-9.8	4.5	3113	na	na	-	INVESTIGATE		
DIV	tfrrs	12717	None	17	-9.8	3.4	3128	na	na	-	INVESTIGATE		
DIV	tfrrs	16688	None	26	-9.8	4.9	1428	na	na	-	INVESTIGATE		
DIV	anet	62048	2	12	-9.8	9.1	1409	na	na	-	INVESTIGATE		
DIV	tfrrs	45197	None	24	-9.8	4.8	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	47091	None	15	-9.8	6.7	1445	na	na	-	INVESTIGATE		
DIV	anet	174750	3	21	-9.8	6.1	637	na	na	-	INVESTIGATE		
DIV	tfrrs	2976	None	35	-9.8	12.9	1417	na	na	-	INVESTIGATE		
DIV	tfrrs	73602	None	90	-9.8	5.9	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	32709	None	26	-9.8	8.0	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	62701	None	82	-9.8	5.1	1454	na	na	-	INVESTIGATE		
DIV	tfrrs	40711	None	82	-9.8	6.2	1450	na	na	-	INVESTIGATE		
DIV	anet	284388	4	20	+10.8	21.5	1342	na	na	-	INVESTIGATE		
DIV	tfrrs	64141	None	138	-9.8	7.5	661	na	na	-	INVESTIGATE		
DIV	tfrrs	90066	None	37	-9.8	4.4	1415	na	na	-	INVESTIGATE		
DIV	tfrrs	74651	None	51	-9.8	6.3	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	83607	None	61	-9.8	6.9	656	na	na	-	INVESTIGATE		
DIV	tfrrs	11398	None	41	-9.8	3.8	3100	na	na	-	INVESTIGATE		
DIV	tfrrs	10711	None	18	-9.8	9.8	1425	na	na	-	INVESTIGATE		
DIV	anet	285627	1	14	-9.8	70.0	1080	na	na	-	INVESTIGATE		
DIV	tfrrs	46742	None	112	-9.8	4.8	1444	na	na	-	INVESTIGATE		
